ID,EID,MaxSpeed,Capacity,Lanes,InRoundabout,Length,Xdata,Ydata,FRC
8088,12529,19.5167369842529,0,1,0,29.75,0.45404284189122,0.928394802535246,1
7569,11519,20.3598327636719,0,1,0,28.46,0.445856008139884,0.886108151327647,1
7486,11387,19.5167369842529,0,1,0,9.03,0.44947556506853,0.905009689823075,1
7882,12110,20.1,0,1,0,30.55,0.124139549099468,0.579802678638511,7
7866,12081,20.1,0,1,0,30.08,0.145826941591524,0.577401656086367,7
8617,13648,26.0,0,1,0,55.93,0.277088038389772,0.85839595405103,6
8823,14037,18.7489547729492,0,1,0,19.3,0.467221045643182,0.490239183150939,7
7998,12362,26.0,0,1,0,64.78,0.264637716811817,0.919664082226596,6
8812,14016,20.1,0,1,0,12.29,0.231640266725364,0.629858091723079,7
8618,13651,26.0,0,1,0,15.56,0.268927060278013,0.88656608142624,6
8842,14067,27.0627613067627,0,1,0,12.65,0.256017872258091,0.887918853346789,6
8813,14019,20.1,0,1,0,9.03,0.229618352552936,0.619210310856839,7
1431,1715,20.4665279388428,0,2,0,43.71,0.334697887639517,0.195898878502428,1
3217,4209,25.8514652252197,0,2,0,46.87,0.303505856562191,0.171753582131774,1
5804,8496,29.868200302124,0,2,0,10.03,0.321843359048604,0.157197711321458,3
1340,1594,21.2154808044434,0,2,0,62.39,0.354401361276028,0.170803857179605,1
2120,2694,23.0,0,1,0,17.53,0.607316696418213,0.61847474125292,7
1069,1207,21.884937286377,0,2,0,45.62,0.635376121131406,0.638086941105861,5
796,816,17.824634552002,0,1,0,23.82,0.601191902624877,0.63763330539137,7
1245,1456,22.0,0,1,0,78.98,0.306109275576026,0.481661083054891,7
6372,9456,23.9979114532471,0,1,0,80.07,0.319018047370765,0.414687789720457,7
1929,2426,20.1,0,1,0,169.71,0.264919022934896,0.470137987353519,7
6105,9002,8.0,0,1,0,70.48,0.329426861982977,0.48413174736359,7
3959,5403,15.4414224624634,0,1,0,23.4,0.359625696201781,0.381658241651392,1
8374,13161,20.4665279388428,0,1,0,11.4,0.368861885658336,0.412267187064056,1
4215,5826,21.0,0,1,0,8.8,0.358858473699398,0.406512630356402,7
8789,13974,21.884937286377,0,2,0,3.93,0.369740477599021,0.397812085146435,5
1149,1322,16.9728031158447,0,3,0,27.42,0.920516534413673,0.339769820020099,3
3964,5409,22.5627613067627,0,2,0,45.61,0.884990514349038,0.335581867787386,1
4497,6338,18.1694564819336,0,2,0,44.07,0.921482193277304,0.352533678167945,1
8268,12896,27.8891220092773,0,2,0,8.17,0.906356945535378,0.332831627209832,5
5176,7434,20.8493728637695,0,2,0,28.78,0.896792086551279,0.362255142766436,3
7491,11396,19.5836811065674,0,2,0,9.47,0.382577094073634,0.405722508587808,5
684,658,18.0,0,1,0,22.07,0.280685572978514,0.891454418730821,6
1682,2076,25.5690383911133,0,1,0,24.22,0.27996101590666,0.887969425748781,5
5611,8204,22.6993732452393,0,1,0,5.5,0.29422618130871,0.883751572180032,5
2456,3154,22.0,0,1,0,70.91,0.309891598032393,0.919819440057661,7
7353,11174,20.7,0,1,0,10.55,0.38085795250224,0.563574216641018,6
6381,9470,17.9006271362305,0,1,0,24.64,0.386213198302831,0.551481581794446,1
4606,6526,20.4665279388428,0,1,0,44.0,0.39399926426967,0.584564705474554,1
981,1085,21.0,0,1,0,45.71,0.55178409243654,0.648161566718371,7
3669,4932,17.824634552002,0,1,0,20.45,0.517746669837432,0.652566514067965,7
3371,4451,20.1,0,1,0,58.44,0.536126013359963,0.617578077075881,7
1092,1242,13.0,0,1,0,29.86,0.486195137016779,0.601482226156106,6
2212,2821,18.7489547729492,0,1,0,34.18,0.475529576252343,0.569127529755125,6
3165,4147,20.1,0,1,0,69.82,0.508765667366974,0.580529970009805,7
8407,13230,20.7,0,1,0,9.79,0.443502362835202,0.903731777479004,6
4947,7064,22.5627613067627,0,2,0,9.98,0.612596004620154,0.222535730891808,1
6883,10389,22.5627613067627,0,2,0,55.18,0.638898091381487,0.22894393293534,1
3875,5254,17.9006271362305,0,1,0,33.51,0.400701951479585,0.620923471922248,1
3877,5256,20.7,0,1,0,8.05,0.397930094863032,0.63557170264045,6
8602,13624,20.4665279388428,0,1,0,37.23,0.411041685131649,0.654826103871835,1
2230,2849,20.1,0,1,0,66.12,0.436461507436395,0.631222741641046,7
6437,9583,17.8329849243164,0,1,0,20.66,0.541719245305459,0.568516999874268,7
1417,1691,20.1,0,1,0,69.51,0.508765667366974,0.580529970009805,7
8282,12925,21.9790802001953,0,1,0,6.53,0.677019275103433,0.241689244736595,6
3812,5142,27.5313816070557,0,1,0,7.05,0.683740301060463,0.224048518681678,6
8176,12720,22.5627613067627,0,2,0,8.12,0.673995760016157,0.235876409433889,1
3483,4648,21.2154808044434,0,2,0,10.06,0.687445550361932,0.231851378215599,1
7289,11058,22.6694564819336,0,1,0,84.51,0.47856534245785,0.23520428721259,6
2995,3891,22.5627613067627,0,2,0,15.17,0.484152455221865,0.198428789788134,1
4488,6320,21.2154808044434,0,2,0,66.73,0.518310797613186,0.194831268410267,1
8447,13312,26.7343101501465,0,1,0,97.49,0.512894094150891,0.146986511212284,6
1427,1709,22.6993732452393,0,2,0,40.69,0.0888071710861636,0.893685480093535,5
1135,1302,20.1,0,1,0,86.55,0.0950950677509669,0.511958250445363,7
2816,3651,24.0,0,1,0,49.28,0.0703765989713455,0.549877091942305,7
1499,1807,17.0,0,1,0,46.06,0.719735169922401,0.926568389851923,7
8087,12528,20.3598327636719,0,1,0,29.75,0.45404284189122,0.928394802535246,1
904,973,18.7489547729492,0,1,0,49.22,0.592658090137395,0.888230484273061,6
908,978,18.6422595977783,0,1,0,92.61,0.65045755680955,0.940512325197885,3
8322,13025,20.1,0,1,0,16.07,0.280274393858152,0.358649510681823,7
721,712,23.0,0,1,0,228.71,0.180840273270609,0.341073388347697,7
8364,13135,19.7928867340088,0,1,0,20.71,0.0318529741725072,0.224075343260894,6
1695,2093,20.1,0,1,0,15.18,0.217813084002559,0.255755649712272,7
7685,11753,20.1,0,1,0,30.26,0.409120835132089,0.386367362980286,7
1558,1884,6.7,0,1,0,11.14,0.11431782715165,0.636756576800682,7
4823,6861,20.1,0,1,0,43.77,0.308229596122119,0.643391506809571,7
3732,5016,25.7112979888916,0,2,0,43.29,0.0668272377478346,0.131291954367738,1
3838,5185,20.1,0,1,0,159.5,0.209827054060945,0.0732676063443945,7
641,593,20.1,0,1,0,155.39,0.256866834336708,0.077292110469253,7
4062,5579,24.5782890319824,0,2,0,52.48,0.325295308475223,0.11697605015756,3
8448,13313,22.6966533660889,0,1,0,97.51,0.512894094150891,0.146986511212284,6
3618,4855,15.0,0,1,0,41.08,0.567623278137551,0.176780328546001,7
7600,11581,20.1,0,1,0,42.32,0.659277433813821,0.184009885729891,7
3764,5063,28.458158493042,0,1,0,86.59,0.696703914886248,0.171101428185063,6
7529,11459,20.1,0,1,0,70.95,0.768062840861248,0.167922725729249,7
6200,9167,20.1,0,1,0,59.42,0.742348616445225,0.202822083870601,7
579,505,21.8242683410645,0,1,0,44.78,0.856015322408925,0.180226569919052,6
5555,8100,18.6715488433838,0,2,0,70.34,0.973035309942144,0.413191051732363,1
4427,6203,20.1,0,1,0,44.65,0.894357182343299,0.487718007730119,7
2457,3155,16.0,0,1,0,70.87,0.309891598032393,0.919819440057661,7
5934,8712,20.1,0,1,0,62.85,0.338399768538009,0.909923932357271,7
1579,1915,20.1,0,1,0,56.09,0.0703188473920707,0.776353702915591,7
3129,4101,26.0,0,1,0,63.48,0.0612345643496689,0.62981342358864,6
3672,4935,6.7,0,1,0,29.42,0.17547484942171,0.598726432707254,7
2361,3029,19.0,0,1,0,53.2,0.825634651828915,0.882130963064564,6
4692,6645,21.5523014068604,0,1,0,106.49,0.785281306176812,0.735471646346051,5
1856,2315,16.8493728637695,0,1,0,261.7,0.880060350932388,0.649833140492381,6
6347,9416,26.8200836181641,0,2,0,62.47,0.923687959817728,0.302277507723727,5
3163,4143,18.7656898498535,0,1,0,44.62,0.892775349766243,0.263498093673499,6
